0.011403,0.10063,0.0019003
0.011973,0.11082,0.001883
0.012572,0.10766,0.0016413
0.013201,0.10652,0.0014669
0.013861,0.090118,0.0011774
0.014554,0.034255,0.00048888
0.015281,0.017209,0.00026267
0.016045,0.010465,0.00017551
0.016848,0.0070455,0.00013083
0.01769,0.0045958,9.7193e-005
0.018575,0.0034925,8.0937e-005
0.019503,0.002451,6.4505e-005
0.020479,0.0017544,5.1254e-005
0.021502,0.0013384,4.2675e-005
0.022578,0.0010447,3.5865e-005
0.023706,0.00076523,2.9299e-005
0.024892,0.00064257,2.6236e-005
0.026136,0.00050024,1.3657e-005
0.027443,0.00039982,1.1639e-005
0.028815,0.00034301,1.0137e-005
0.030256,0.00027746,8.5758e-006
0.031769,0.00026396,8.2806e-006
0.033357,0.00023596,7.8864e-006
0.035025,0.0002028,1.0041e-005
0.036777,0.00018591,4.9391e-006
0.038615,0.00015427,4.3142e-006
0.040546,0.00014273,3.958e-006
0.042573,0.00012868,3.6645e-006
0.044702,0.00011002,3.2644e-006
0.046937,9.1148e-005,2.8227e-006
0.049284,9.1217e-005,2.7234e-006
0.051748,7.6323e-005,2.3706e-006
0.054336,6.6691e-005,2.1365e-006
0.057052,6.4594e-005,2.4647e-006
0.059905,6.0971e-005,1.3241e-006
0.0629,6.3097e-005,1.2946e-006
0.066045,6.0729e-005,1.1791e-006
0.069348,5.9985e-005,1.1102e-006
0.072815,6.1021e-005,1.1013e-006
0.076456,5.6755e-005,1.035e-006
0.080279,5.8755e-005,1.5569e-006
0.084292,5.4071e-005,9.5338e-007
0.088507,4.6964e-005,8.4392e-007
0.092932,4.2634e-005,7.7134e-007
0.097579,3.27e-005,6.528e-007
0.10246,2.54e-005,5.4648e-007
0.10758,1.7075e-005,4.2154e-007
0.11296,1.2197e-005,3.4055e-007
0.11861,7.8205e-006,2.5881e-007
0.12454,5.091e-006,2.0153e-007
0.13077,4.1579e-006,1.762e-007
0.1373,3.6345e-006,1.6248e-007
0.14417,3.3455e-006,1.5143e-007
0.15138,2.7295e-006,1.3191e-007
0.15895,1.8245e-006,1.0679e-007
0.16689,1.2171e-006,8.7591e-008
0.17524,4.9313e-007,5.6663e-008
0.184,2.4038e-007,4.1253e-008
0.1932,3.3832e-007,5.3216e-008
0.20286,3.2022e-007,5.5047e-008
0.213,4.1948e-007,6.8549e-008
0.22365,3.1493e-007,6.3396e-008
0.23484,2.3214e-007,5.5974e-008
0.24658,3.3414e-007,6.8415e-008
0.25891,3.9863e-007,8.2061e-008
0.27185,2.5113e-007,6.271e-008
0.28544,2.2469e-007,6.3286e-008
0.29972,2.0862e-007,6.0631e-008
0.3147,2.0861e-007,6.1379e-008
0.33044,3.3381e-007,7.7193e-008
0.34696,1.8378e-007,6.049e-008
0.36431,2.3515e-007,6.6222e-008
0.38252,2.1154e-007,6.3084e-008
0.40165,2.4662e-007,6.6637e-008
0.42173,2.017e-007,6.2432e-008
0.44282,2.4563e-007,6.9088e-008
0.46496,1.9906e-007,6.0793e-008
0.48821,2.8635e-007,7.3878e-008
0.51262,1.9471e-007,6.1764e-008
0.53825,2.8836e-007,7.5438e-008
0.56516,2.3816e-007,7.061e-008
0.59342,2.1782e-007,6.6918e-008
