0.048866,5.8342e-005,7.8645e-007
0.051309,4.7216e-005,6.4228e-007
0.053874,3.8372e-005,5.2862e-007
0.056568,3.1451e-005,4.3726e-007
0.059397,2.5415e-005,3.606e-007
0.062366,2.0798e-005,3.0509e-007
0.065485,1.7227e-005,2.5767e-007
0.068759,1.4201e-005,2.189e-007
0.072197,1.1066e-005,1.8786e-007
0.075807,9.3016e-006,1.6474e-007
0.079597,7.2884e-006,1.4075e-007
0.083577,5.9698e-006,1.2384e-007
0.087756,4.874e-006,1.0631e-007
0.092143,3.8093e-006,8.9892e-008
0.096751,3.0793e-006,7.7657e-008
0.10159,2.4937e-006,6.7437e-008
0.10667,2.2257e-006,6.1776e-008
0.112,1.7512e-006,5.3611e-008
0.1176,1.4875e-006,4.9509e-008
0.12348,1.1952e-006,4.2698e-008
0.12966,9.9122e-007,3.8408e-008
0.13614,9.1461e-007,3.7779e-008
0.14294,7.3698e-007,3.4588e-008
0.15009,6.2339e-007,3.3462e-008
0.1576,4.8901e-007,3.2337e-008
0.16548,4.5258e-007,3.3076e-008
0.17375,4.2908e-007,3.3889e-008
0.18244,3.5287e-007,3.4127e-008
0.19156,3.121e-007,3.3338e-008
0.20114,2.4744e-007,3.0188e-008
0.21119,3.1123e-007,3.6633e-008
0.22175,2.1648e-007,3.0447e-008
0.23284,2.6616e-007,3.4511e-008
0.24448,2.3663e-007,3.4171e-008
0.25671,2.0893e-007,3.1547e-008
0.26954,2.4229e-007,3.4033e-008
0.28302,2.0971e-007,3.1821e-008
0.29717,1.9771e-007,3.0996e-008
0.31203,2.11e-007,3.1484e-008
0.32763,2.0251e-007,3.0727e-008
0.34401,2.4717e-007,3.3377e-008
0.36121,1.3828e-007,2.5114e-008
0.37927,1.3806e-007,2.4141e-008
0.39824,1.6786e-007,2.6077e-008
0.41815,1.6154e-007,2.5543e-008
0.43906,1.3645e-007,2.3486e-008
0.46101,1.3085e-007,2.2737e-008
0.48406,1.2478e-007,2.255e-008
0.50826,1.6151e-007,2.5509e-008
0.53368,1.1349e-007,2.1546e-008
0.56036,1.4381e-007,2.4953e-008
0.58838,1.142e-007,2.6391e-008
