0.051793,1.8087e-05,7.9683e-07
0.054383,1.4582e-05,6.3691e-07
0.057102,1.3621e-05,5.5407e-07
0.059957,1.2409e-05,4.8014e-07
0.062955,1.0992e-05,4.1824e-07
0.066103,1.0619e-05,3.7541e-07
0.069408,1.0162e-05,3.4945e-07
0.072878,1.0716e-05,3.3763e-07
0.076522,8.3468e-06,2.804e-07
0.080348,7.525e-06,2.5702e-07
0.084365,6.4395e-06,2.2528e-07
0.088584,6.0544e-06,2.0545e-07
0.093013,5.9517e-06,1.9417e-07
0.097664,5.6433e-06,1.8108e-07
0.10255,4.8172e-06,1.6076e-07
0.10767,4.8066e-06,1.552e-07
0.11306,4.1559e-06,1.4115e-07
0.11871,4.1418e-06,1.3926e-07
0.12465,3.458e-06,1.2273e-07
0.13088,3.2376e-06,1.1791e-07
0.13742,3.0976e-06,1.1948e-07
0.14429,2.7478e-06,1.1518e-07
0.15151,2.5492e-06,1.1573e-07
0.15908,2.75e-06,1.2812e-07
0.16704,2.1813e-06,2.045e-07
0.17539,1.8609e-06,5.49e-07
0.18416,1.9405e-06,1.566e-07
0.19337,1.7421e-06,2.328e-07
0.20304,1.805e-06,3.982e-07
0.21319,1.5801e-06,1.411e-07
0.22385,1.6724e-06,7.79e-08
0.23504,1.415e-06,4.082e-07
0.24679,1.434e-06,5.318e-07
0.25913,1.3102e-06,2.6e-07
0.27209,1.3702e-06,2.854e-07
0.28569,1.2468e-06,2.323e-07
0.29998,1.2956e-06,5.324e-07
0.31497,1.2947e-06,3.994e-07
0.33072,1.2488e-06,2.139e-07
0.34726,1.462e-06,3.364e-07
0.36462,1.3056e-06,2.16e-07
0.38285,1.4553e-06,2.317e-07
0.402,1.1579e-06,2.674e-07
0.4221,1.1753e-06,3.094e-07
0.4432,1.0066e-06,5.204e-07
0.46536,1.1043e-06,3.187e-07
0.48863,1.2969e-06,4.167e-07
0.51306,1.2495e-06,2.089e-07
0.53871,1.3898e-06,4.756e-07
0.56565,1.1225e-06,3.047e-07
0.58877,8.3346e-07,3.8944e-07
