0.011367,0.93799,0.01033
0.011935,0.92719,0.0091404
0.012532,0.93638,0.0083883
0.013158,0.91655,0.0074761
0.013816,0.9027,0.006695
0.014507,0.60228,0.0045672
0.015232,0.19084,0.0017304
0.015994,0.099025,0.0010358
0.016794,0.057789,0.00073267
0.017633,0.037744,0.00055142
0.018515,0.024523,0.00042501
0.019441,0.015773,0.00032466
0.020413,0.010494,0.00024987
0.021434,0.0074256,0.000201
0.022505,0.005009,0.00015823
0.02363,0.0034504,0.00012564
0.024812,0.0026534,0.00010847
0.026053,0.0019915,5.8538e-05
0.027355,0.0015456,4.8905e-05
0.028723,0.0012562,4.225e-05
0.030159,0.0010359,3.7156e-05
0.031667,0.00092036,3.4645e-05
0.03325,0.00080267,3.2684e-05
0.034913,0.00078041,5.1767e-05
0.036659,0.00067827,2.3001e-05
0.038492,0.00064054,2.1795e-05
0.040416,0.00064316,2.0895e-05
0.042437,0.00060295,1.9682e-05
0.044559,0.00058825,1.8736e-05
0.046787,0.00056937,1.7534e-05
0.049126,0.00055279,1.6606e-05
0.051582,0.00056144,1.609e-05
0.054161,0.0005541,1.5337e-05
0.05687,0.00052602,1.7789e-05
0.059713,0.00055378,1.0245e-05
0.062699,0.00055946,9.7877e-06
0.065834,0.00057196,9.3524e-06
0.069125,0.00055784,8.8244e-06
0.072582,0.00053616,8.4716e-06
0.076211,0.00052072,8.3766e-06
0.080021,0.00047094,1.2835e-05
0.084022,0.00041684,6.7869e-06
0.088223,0.00035648,6.037e-06
0.092634,0.00029261,5.2372e-06
0.097266,0.00022375,4.4113e-06
0.10213,0.0001652,3.61e-06
0.10724,0.00011635,2.8791e-06
0.1126,7.4713e-05,2.2052e-06
0.11823,5.0748e-05,1.7421e-06
0.12414,3.2755e-05,1.3435e-06
0.13035,2.317e-05,1.0955e-06
0.13686,1.8306e-05,9.5696e-07
0.14371,1.4561e-05,8.4198e-07
0.15089,1.1087e-05,7.1769e-07
0.15844,8.2842e-06,6.2006e-07
0.16636,5.0619e-06,4.9489e-07
0.17468,2.5527e-06,3.6542e-07
0.18341,2.1476e-06,3.7131e-07
0.19258,2.699e-06,4.5061e-07
0.20221,2.5371e-06,4.6924e-07
0.21232,2.6131e-06,5.2086e-07
0.22294,3.1254e-06,6.2846e-07
0.23408,2.7137e-06,6.1183e-07
0.24579,2.1363e-06,5.7011e-07
0.25808,2.0453e-06,5.8699e-07
0.27098,1.8379e-06,5.9601e-07
0.28453,2.5156e-06,7.2634e-07
0.29876,2.3332e-06,7.2005e-07
0.31369,1.9786e-06,6.9092e-07
0.32938,2.9525e-06,8.6438e-07
0.34585,3.6833e-06,9.8792e-07
0.36314,4.177e-06,1.082e-06
0.3813,4.1201e-06,1.0891e-06
0.40036,3.8775e-06,1.0833e-06
0.42038,4.1483e-06,1.1341e-06
0.4414,4.1751e-06,1.1585e-06
0.46347,3.8905e-06,1.1105e-06
0.48664,3.2826e-06,1.0438e-06
0.51097,4.0357e-06,1.1899e-06
0.53652,3.0816e-06,1.0608e-06
0.56335,2.8776e-06,1.064e-06
0.59152,3.424e-06,1.1729e-06
0.62109,3.3174e-06,1.2074e-06
0.65215,4.7957e-06,1.4979e-06
0.68475,4.4447e-06,1.4664e-06
