0.0080602,0.70958,0.085068
0.0081366,0.86228,0.11237
0.0082638,0.90865,0.079005
0.0083707,0.77329,0.079273
0.0084503,1.058,0.12596
0.0085308,1.0157,0.1133
0.0086122,0.73472,0.061157
0.0086944,0.76922,0.061706
0.0087774,1.1157,0.11273
0.0088614,0.9723,0.089716
0.0089462,0.75121,0.054939
0.0090318,0.79765,0.056712
0.0091184,0.92219,0.068584
0.0092059,0.97576,0.07294
0.0092943,0.8195,0.052162
0.0093836,0.78832,0.047947
0.0094739,0.7947,0.046022
0.0095651,0.8744,0.051516
0.0096572,0.83966,0.047428
0.0097503,0.80087,0.043996
0.0098444,1.1171,0.073733
0.0099394,0.88841,0.049541
0.010035,0.77913,0.038987
0.010132,0.79997,0.038997
0.01023,0.84312,0.041598
0.010329,0.96133,0.049254
0.010487,0.88054,0.029908
0.010633,0.75574,0.032085
0.010736,0.97123,0.045348
0.01084,0.89555,0.039054
0.010945,0.86259,0.035807
0.011052,0.89099,0.036126
0.011159,0.90035,0.036792
0.011268,0.84593,0.032188
0.011378,0.94315,0.036553
0.011488,0.99563,0.039012
0.0116,0.96959,0.036362
0.011713,0.90518,0.032041
0.011828,0.89338,0.030612
0.011943,0.9196,0.031468
0.01206,0.919,0.03061
0.012178,0.78106,0.023554
0.012297,0.86491,0.027203
0.012417,0.84352,0.025501
0.012538,0.99842,0.031972
0.012661,0.88126,0.026027
0.012785,0.88357,0.025586
0.012911,0.93767,0.027465
0.013037,1.0192,0.030511
0.013165,0.84553,0.022627
0.013294,0.8738,0.023247
0.013424,0.86595,0.022491
0.013556,0.87798,0.022449
0.013689,0.94754,0.024899
0.013824,0.88815,0.022096
0.013959,0.89136,0.021815
0.014097,0.88846,0.021509
0.014235,0.91372,0.022259
0.014375,0.81036,0.018829
0.014517,0.73855,0.016883
0.01466,0.68651,0.015974
0.014804,0.58224,0.013502
0.01495,0.44686,0.010063
0.015097,0.39246,0.0091555
0.015246,0.32052,0.0073196
0.015396,0.28101,0.0063991
0.015548,0.2401,0.0054424
0.015701,0.22088,0.0050244
0.015856,0.19203,0.0043144
0.016013,0.17985,0.0040516
0.016171,0.16007,0.003562
0.01633,0.15313,0.0034678
0.016492,0.13422,0.003016
0.016654,0.12833,0.0028885
0.016819,0.12479,0.0028618
0.016985,0.10913,0.0024831
0.017153,0.10443,0.0023539
0.017323,0.094683,0.0020916
0.017588,0.089691,0.0014394
0.017842,0.080914,0.0018728
0.018018,0.074654,0.0017142
0.018197,0.070366,0.0016342
0.018377,0.069044,0.0016053
0.018559,0.062705,0.0014615
0.018743,0.059391,0.0014001
0.018928,0.057548,0.001361
0.019116,0.051383,0.0012267
0.019305,0.049227,0.0011782
0.019497,0.045217,0.0010796
0.01969,0.042456,0.0010222
0.019885,0.041261,0.00099478
0.020082,0.035233,0.00087779
0.020282,0.033527,0.00083675
0.020483,0.033268,0.00083396
0.020686,0.031664,0.00078989
0.020891,0.02916,0.00074961
0.021098,0.02652,0.00070638
0.021308,0.025183,0.00067139
0.02152,0.023876,0.00064269
0.021733,0.022893,0.00063307
0.021949,0.020865,0.00059313
0.022167,0.020877,0.00059201
0.022387,0.018223,0.00052921
0.02261,0.017735,0.00052515
0.022834,0.015871,0.00048188
0.023061,0.014325,0.00045162
0.02329,0.014278,0.00045225
0.023522,0.012662,0.00041985
0.023755,0.012213,0.00041379
0.023992,0.010461,0.00037453
0.02423,0.010613,0.00038105
0.024471,0.009879,0.00036413
0.024715,0.008372,0.00033139
0.02496,0.0076705,0.00030771
0.025209,0.0073449,0.00030498
0.025459,0.0067986,0.00028987
0.025713,0.0059163,0.00026718
0.025968,0.005345,0.00025154
0.026227,0.0051227,0.00024741
0.026488,0.0047503,0.00023795
0.026752,0.0043072,0.00022385
0.027018,0.0040182,0.00022005
0.027287,0.0035392,0.00020465
0.027558,0.0038182,0.00020794
0.027833,0.0028648,0.00018192
0.02811,0.0027958,0.00017669
0.02839,0.0026215,0.000175
0.028673,0.0024848,0.00016946
0.028958,0.0024201,0.00017092
0.029247,0.0023593,0.00017006
0.029538,0.0019786,0.00016002
0.029832,0.0019472,0.00015828
0.03013,0.0017359,0.00015273
0.03043,0.0018946,0.0001603
0.030733,0.0016967,0.00015257
0.031039,0.0017937,0.00015924
0.031349,0.0017869,0.0001552
0.031661,0.001872,0.0001584
0.031977,0.0016882,0.00014998
0.032295,0.0017324,0.00015432
0.032617,0.0015376,0.0001454
0.032942,0.0015413,0.00014976
0.033271,0.0017003,0.00015721
0.033603,0.0021422,0.00017289
0.033938,0.001944,0.00016869
0.034221,0.001914,0.00010771
0.034665,0.0019864,0.00014383
0.035022,0.0018497,0.00012797
0.035385,0.0019326,0.00012271
0.035716,0.002189,0.0001496
0.036077,0.0023143,0.00015034
0.036468,0.0018318,0.00010416
0.036826,0.0017971,0.00010129
0.037162,0.0022787,0.00014173
0.037542,0.0021834,0.00012946
0.03794,0.001799,9.625e-05
0.038313,0.0018281,9.7346e-05
0.038684,0.0019498,0.00010826
0.039069,0.0020421,0.00011224
0.039473,0.0016595,8.3955e-05
0.039863,0.0016203,8.0734e-05
0.040266,0.0015886,7.6177e-05
0.040661,0.0015825,7.8291e-05
